id;student_service;cafeteria;source_file;date;prod_type;production_location;actual_output;product_name;menu_text;group_level_2;code_main_protein;group_level_1
415402;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2019-10-08;culi zusatzessen 2;Mensa OL Uhlhornsweg;20,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
415600;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2019-10-15;culi zusatzessen 2;Mensa OL Uhlhornsweg;45,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
415614;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2019-10-16;culi hauptgericht 1;Mensa OL Uhlhornsweg;75,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
415679;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2019-10-17;culi zusatzessen 2;Mensa OL Uhlhornsweg;32,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
415719;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2019-10-18;culi zusatzessen 2;Mensa OL Uhlhornsweg;20,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
415730;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2019-10-21;culi hauptgericht 2;Mensa OL Uhlhornsweg;16,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
415872;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2019-10-25;culi hauptgericht 1;Mensa OL Uhlhornsweg;62,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
416014;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2019-10-30;culi zusatzessen 1;Mensa OL Uhlhornsweg;48,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
416070;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2019-11-04;@classic hauptgericht 2;Mensa OL Uhlhornsweg;496,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
416090;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2019-11-05;classic zusatzessen 1;Mensa OL Uhlhornsweg;62,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
416744;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2019-11-27;culi hauptgericht 1;Mensa OL Uhlhornsweg;59,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
416749;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2019-11-28;culi zusatzessen 1;Mensa OL Uhlhornsweg;66,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
416826;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2019-11-29;culi zusatzessen 2;Mensa OL Uhlhornsweg;40,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
416841;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2019-12-02;culi hauptgericht 1;Mensa OL Uhlhornsweg;56,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
416874;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2019-12-03;culi zusatzessen 1;Mensa OL Uhlhornsweg;45,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
416889;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2019-12-03;@classic hauptgericht 2;Mensa OL Uhlhornsweg;266,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
416907;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2019-12-03;culi stärkebeilage 1;Mensa OL Uhlhornsweg;72,00;kurkuma-langkornreis;kurkuma-langkornreis mit erbsen;getreide, huelsenfruechte;huelsenfruechte;vegan
416913;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2019-12-04;culi zusatzessen 1;Mensa OL Uhlhornsweg;17,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
416952;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2019-12-05;classic zusatzessen 1;Mensa OL Uhlhornsweg;210,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
416955;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2019-12-05;culi zusatzessen 1;Mensa OL Uhlhornsweg;30,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
417034;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2019-12-09;culi hauptgericht 1;Mensa OL Uhlhornsweg;108,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
417076;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2019-12-10;@classic hauptgericht 2;Mensa OL Uhlhornsweg;394,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
417111;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2019-12-11;classic zusatzessen 2;Mensa OL Uhlhornsweg;42,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
417152;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2019-12-12;culi zusatzessen 1;Mensa OL Uhlhornsweg;32,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
417328;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2019-12-18;culi hauptgericht 1;Mensa OL Uhlhornsweg;54,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
417350;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2019-12-19;culi zusatzessen 1;Mensa OL Uhlhornsweg;63,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
417522;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-01-07;@classic hauptgericht 2;Mensa OL Uhlhornsweg;248,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
417570;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-01-09;classic zusatzessen 2;Mensa OL Uhlhornsweg;57,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
417591;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-01-09;@pastasauce 1;Mensa OL Uhlhornsweg;337,00;gemuesesauce;penne rigate - pastasorte (gl we) mit gemuesesauce (la sl);getreide, gemuese;getreide;vegan
417701;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-01-14;culi hauptgericht 1;Mensa OL Uhlhornsweg;35,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
417737;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-01-15;culi zusatzessen 1;Mensa OL Uhlhornsweg;44,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
417773;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-01-16;culi zusatzessen 1;Mensa OL Uhlhornsweg;25,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
417783;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-01-16;@classic hauptgericht 2;Mensa OL Uhlhornsweg;422,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
417830;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-01-17;classic zusatzessen 1;Mensa OL Uhlhornsweg;75,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
417900;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-01-21;culi hauptgericht 1;Mensa OL Uhlhornsweg;62,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
417959;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-01-23;culi zusatzessen 1;Mensa OL Uhlhornsweg;39,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
418019;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-01-24;culi zusatzessen 4;Mensa OL Uhlhornsweg;20,00;kartoffelgratin/rosmarinkartoffeln;rosmarinkartoffeln (2 v+)sauerrahmdipp (1 3 v ei la gl sf sl);knollen, milchprodukte;milchprodukte;vegetarisch
418112;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-01-29;culi hauptgericht 1;Mensa OL Uhlhornsweg;37,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
418159;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-01-30;@pastasauce 1;Mensa OL Uhlhornsweg;156,00;gemuesesauce;penne rigate - pastasorte (gl we) mit gemuesesauce (la sl);getreide, gemuese;getreide;vegan
418173;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-01-30;culi zusatzessen 1;Mensa OL Uhlhornsweg;32,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
418211;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-01-31;culi zusatzessen 1;Mensa OL Uhlhornsweg;39,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
418258;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-02-03;culi zusatzessen 1;Mensa OL Uhlhornsweg;31,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
418272;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-02-04;culi hauptgericht 1;Mensa OL Uhlhornsweg;45,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
418369;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-02-06;culi zusatzessen 1;Mensa OL Uhlhornsweg;13,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
418404;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-02-07;culi zusatzessen 1;Mensa OL Uhlhornsweg;18,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
418489;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-02-12;culi hauptgericht 1;Mensa OL Uhlhornsweg;54,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
418548;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-02-13;culi zusatzessen 1;Mensa OL Uhlhornsweg;59,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
418869;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-02-26;culi hauptgericht 1;Mensa OL Uhlhornsweg;70,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
418916;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-02-28;culi zusatzessen 1;Mensa OL Uhlhornsweg;25,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
418961;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-03-02;culi hauptgericht 1;Mensa OL Uhlhornsweg;57,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
418982;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-03-03;@classic hauptgericht 2;Mensa OL Uhlhornsweg;309,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
419087;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-03-06;classic zusatzessen 1;Mensa OL Uhlhornsweg;116,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
419421;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-03-19;@pastasauce 1;Mensa OL Uhlhornsweg;48,00;gemuesesauce;penne rigate - pastasorte (gl we) mit gemuesesauce (la sl);getreide, gemuese;getreide;vegan
419476;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-04-07;culi hauptgericht 1;Mensa OL Uhlhornsweg;0,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
419547;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-04-09;culi zusatzessen 1;Mensa OL Uhlhornsweg;0,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
419670;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-04-22;culi hauptgericht 1;Mensa OL Uhlhornsweg;0,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
419785;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-04-28;culi hauptgericht 1;Mensa OL Uhlhornsweg;0,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
419839;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-04-30;@classic hauptgericht 2;Mensa OL Uhlhornsweg;0,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
420033;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-05-11;culi hauptgericht 1;Mensa OL Uhlhornsweg;0,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
420098;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-05-13;culi stärkebeilage 1;Mensa OL Uhlhornsweg;0,00;kurkuma-langkornreis;kurkuma-langkornreis mit erbsen;getreide, huelsenfruechte;huelsenfruechte;vegan
420490;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-06-02;@classic hauptgericht 2;Mensa OL Uhlhornsweg;0,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
420509;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-06-03;culi hauptgericht 1;Mensa OL Uhlhornsweg;0,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
420700;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-06-23;@classic hauptgericht 2;Mensa OL Uhlhornsweg;155,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
420717;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-06-24;classic zusatzessen 1;Mensa OL Uhlhornsweg;104,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
421425;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-09-22;@classic hauptgericht 2;Mensa OL Uhlhornsweg;240,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
421431;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-09-23;classic zusatzessen 1;Mensa OL Uhlhornsweg;60,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
421650;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-10-14;culi hauptgericht 1;Mensa OL Uhlhornsweg;100,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
421807;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-10-22;culi zusatzessen 1;Mensa OL Uhlhornsweg;30,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
421918;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-10-29;culi hauptgericht 1;Mensa OL Uhlhornsweg;44,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
421972;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-11-03;@classic hauptgericht 2;Mensa OL Uhlhornsweg;162,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
422366;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2020-12-15;@classic hauptgericht 2;Mensa OL Uhlhornsweg;119,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
422377;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2021-04-06;classic hauptgericht 1;Mensa OL Uhlhornsweg;39,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
422387;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2021-04-07;classic zusatzessen 1;Mensa OL Uhlhornsweg;31,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
422551;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2021-05-10;@classic hauptgericht 2;Mensa OL Uhlhornsweg;45,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
422559;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2021-05-11;classic zusatzessen 1;Mensa OL Uhlhornsweg;40,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
422651;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2021-05-31;@classic hauptgericht 2;Mensa OL Uhlhornsweg;87,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
422666;Oldenburg;Mensa Uhlhornsweg;Oldenburg/Forschungsprojekt LINSE Daten Mensa Uhlhornsweg-1.xlsx;2021-06-01;classic zusatzessen 1;Mensa OL Uhlhornsweg;51,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
