id;student_service;cafeteria;source_file;date;prod_type;production_location;actual_output;product_name;menu_text;group_level_2;anteil;code_main_protein;proteincode
496678;Oldenburg;Mensa Wilhelmshaven;Oldenburg/Forschungsprojekt LINSE Daten Mensa Wilhelmshaven.xlsx;2022-05-17;hg ii;Mensa WHV;30,00;al bunte gemuesepfanne (weisskohl paprika;bunte gemuesepfanne (v+ sl)kraeuter-schafkaesesauce (la gl);gemuese;dominant;rotes_fleisch;very_low
496678;Oldenburg;Mensa Wilhelmshaven;Oldenburg/Forschungsprojekt LINSE Daten Mensa Wilhelmshaven.xlsx;2022-05-17;hg ii;Mensa WHV;30,00;al bunte gemuesepfanne (weisskohl paprika;bunte gemuesepfanne (v+ sl)kraeuter-schafkaesesauce (la gl);rotes_fleisch;mittel;rotes_fleisch;high
498953;Oldenburg;Mensa Wilhelmshaven;Oldenburg/Forschungsprojekt LINSE Daten Mensa Wilhelmshaven.xlsx;2023-04-19;hg i;Mensa WHV;125,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
498953;Oldenburg;Mensa Wilhelmshaven;Oldenburg/Forschungsprojekt LINSE Daten Mensa Wilhelmshaven.xlsx;2023-04-19;hg i;Mensa WHV;125,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
503977;Oldenburg;Mensa Wilhelmshaven;Oldenburg/Forschungsprojekt LINSE Daten Mensa Wilhelmshaven.xlsx;2025-04-09;hg i;Mensa WHV;145,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
503977;Oldenburg;Mensa Wilhelmshaven;Oldenburg/Forschungsprojekt LINSE Daten Mensa Wilhelmshaven.xlsx;2025-04-09;hg i;Mensa WHV;145,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
504757;Oldenburg;Mensa Wilhelmshaven;Oldenburg/Forschungsprojekt LINSE Daten Mensa Wilhelmshaven.xlsx;2025-07-30;hg i;Mensa WHV;40,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
504757;Oldenburg;Mensa Wilhelmshaven;Oldenburg/Forschungsprojekt LINSE Daten Mensa Wilhelmshaven.xlsx;2025-07-30;hg i;Mensa WHV;40,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
504767;Oldenburg;Mensa Wilhelmshaven;Oldenburg/Forschungsprojekt LINSE Daten Mensa Wilhelmshaven.xlsx;2025-07-31;hg ii;Mensa WHV;26,00;roestitaler (tellerroesti 150 g tk );roestitaler mit apfelmus (3);knollen;dominant;knollen;unbekannt
504767;Oldenburg;Mensa Wilhelmshaven;Oldenburg/Forschungsprojekt LINSE Daten Mensa Wilhelmshaven.xlsx;2025-07-31;hg ii;Mensa WHV;26,00;roestitaler (tellerroesti 150 g tk );roestitaler mit apfelmus (3);gemuese;gering;knollen;very_low
504992;Oldenburg;Mensa Wilhelmshaven;Oldenburg/Forschungsprojekt LINSE Daten Mensa Wilhelmshaven.xlsx;2025-09-10;hg i;Mensa WHV;44,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
504992;Oldenburg;Mensa Wilhelmshaven;Oldenburg/Forschungsprojekt LINSE Daten Mensa Wilhelmshaven.xlsx;2025-09-10;hg i;Mensa WHV;44,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
504998;Oldenburg;Mensa Wilhelmshaven;Oldenburg/Forschungsprojekt LINSE Daten Mensa Wilhelmshaven.xlsx;2025-09-11;hg ii;Mensa WHV;20,00;roestitaler (tellerroesti 150 g tk );roestitaler mit apfelmus (3);knollen;dominant;knollen;unbekannt
504998;Oldenburg;Mensa Wilhelmshaven;Oldenburg/Forschungsprojekt LINSE Daten Mensa Wilhelmshaven.xlsx;2025-09-11;hg ii;Mensa WHV;20,00;roestitaler (tellerroesti 150 g tk );roestitaler mit apfelmus (3);gemuese;gering;knollen;very_low
505033;Oldenburg;Mensa Wilhelmshaven;Oldenburg/Forschungsprojekt LINSE Daten Mensa Wilhelmshaven.xlsx;2025-09-17;hg i;Mensa WHV;83,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
505033;Oldenburg;Mensa Wilhelmshaven;Oldenburg/Forschungsprojekt LINSE Daten Mensa Wilhelmshaven.xlsx;2025-09-17;hg i;Mensa WHV;83,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
505043;Oldenburg;Mensa Wilhelmshaven;Oldenburg/Forschungsprojekt LINSE Daten Mensa Wilhelmshaven.xlsx;2025-09-18;hg ii;Mensa WHV;51,00;roestitaler (tellerroesti 150 g tk );roestitaler mit apfelmus (3);knollen;dominant;knollen;unbekannt
505043;Oldenburg;Mensa Wilhelmshaven;Oldenburg/Forschungsprojekt LINSE Daten Mensa Wilhelmshaven.xlsx;2025-09-18;hg ii;Mensa WHV;51,00;roestitaler (tellerroesti 150 g tk );roestitaler mit apfelmus (3);gemuese;gering;knollen;very_low
506079;Paderborn;Mensa Forum Paderborn;Paderborn/Paderborn Forum 2014 bis 2024.xlsx;2014-11-17;stamm hk essen 2,20€;Mensa Forum;282,00;"lammgulasch ""provencale""";"gulasch vom lamm ""provencialisch""";rotes_fleisch;dominant;rotes_fleisch;high
506079;Paderborn;Mensa Forum Paderborn;Paderborn/Paderborn Forum 2014 bis 2024.xlsx;2014-11-17;stamm hk essen 2,20€;Mensa Forum;282,00;"lammgulasch ""provencale""";"gulasch vom lamm ""provencialisch""";gemuese;mittel;rotes_fleisch;very_low
506586;Paderborn;Mensa Forum Paderborn;Paderborn/Paderborn Forum 2014 bis 2024.xlsx;2015-02-06;stamm hk essen 2,20€;Mensa Forum;166,00;"lammgulasch ""provencale""";"gulasch vom lamm ""provencialisch""";rotes_fleisch;dominant;rotes_fleisch;high
506586;Paderborn;Mensa Forum Paderborn;Paderborn/Paderborn Forum 2014 bis 2024.xlsx;2015-02-06;stamm hk essen 2,20€;Mensa Forum;166,00;"lammgulasch ""provencale""";"gulasch vom lamm ""provencialisch""";gemuese;mittel;rotes_fleisch;very_low
516373;Paderborn;Mensa Forum Paderborn;Paderborn/Paderborn Forum 2014 bis 2024.xlsx;2020-10-21;aktionsessen;Mensa Forum;27,00;kuerbis-apfelspalten-bowl;kuerbis-apfelspalten-bowl auf korianderpueree (1 6 a8 a12);gemuese;dominant;knollen;very_low
516373;Paderborn;Mensa Forum Paderborn;Paderborn/Paderborn Forum 2014 bis 2024.xlsx;2020-10-21;aktionsessen;Mensa Forum;27,00;kuerbis-apfelspalten-bowl;kuerbis-apfelspalten-bowl auf korianderpueree (1 6 a8 a12);knollen;mittel;knollen;unbekannt
517957;Paderborn;Mensa Forum Paderborn;Paderborn/Paderborn Forum 2014 bis 2024.xlsx;2023-05-08;aktionsessen;Mensa Forum;102,00;moehrenpuffer mit fruehlingsquark;moehrenpuffer mit fruehlingsquark (15 a7);gemuese;dominant;milchprodukte;very_low
517957;Paderborn;Mensa Forum Paderborn;Paderborn/Paderborn Forum 2014 bis 2024.xlsx;2023-05-08;aktionsessen;Mensa Forum;102,00;moehrenpuffer mit fruehlingsquark;moehrenpuffer mit fruehlingsquark (15 a7);milchprodukte;mittel;milchprodukte;very_high
519105;Paderborn;Mensa Forum Paderborn;Paderborn/Paderborn Forum 2014 bis 2024.xlsx;2023-09-18;aktionsessen;Mensa Forum;7,00;couscous bowl mit schafskaese;couscous bowl mit schafskaese und roestpaprikasosse (15 a1 a a7 a8 a10);getreide;dominant;milchprodukte;low
519105;Paderborn;Mensa Forum Paderborn;Paderborn/Paderborn Forum 2014 bis 2024.xlsx;2023-09-18;aktionsessen;Mensa Forum;7,00;couscous bowl mit schafskaese;couscous bowl mit schafskaese und roestpaprikasosse (15 a1 a a7 a8 a10);gemuese;mittel;milchprodukte;very_low
519105;Paderborn;Mensa Forum Paderborn;Paderborn/Paderborn Forum 2014 bis 2024.xlsx;2023-09-18;aktionsessen;Mensa Forum;7,00;couscous bowl mit schafskaese;couscous bowl mit schafskaese und roestpaprikasosse (15 a1 a a7 a8 a10);milchprodukte;mittel;milchprodukte;very_high
519119;Paderborn;Mensa Forum Paderborn;Paderborn/Paderborn Forum 2014 bis 2024.xlsx;2023-09-20;aktionsessen;Mensa Forum;16,00;couscous bowl mit schafskaese;couscous bowl mit schafskaese und roestpaprikasosse (15 a1 a a7 a8 a10);getreide;dominant;milchprodukte;low
519119;Paderborn;Mensa Forum Paderborn;Paderborn/Paderborn Forum 2014 bis 2024.xlsx;2023-09-20;aktionsessen;Mensa Forum;16,00;couscous bowl mit schafskaese;couscous bowl mit schafskaese und roestpaprikasosse (15 a1 a a7 a8 a10);gemuese;mittel;milchprodukte;very_low
519119;Paderborn;Mensa Forum Paderborn;Paderborn/Paderborn Forum 2014 bis 2024.xlsx;2023-09-20;aktionsessen;Mensa Forum;16,00;couscous bowl mit schafskaese;couscous bowl mit schafskaese und roestpaprikasosse (15 a1 a a7 a8 a10);milchprodukte;mittel;milchprodukte;very_high
519139;Paderborn;Mensa Forum Paderborn;Paderborn/Paderborn Forum 2014 bis 2024.xlsx;2023-09-22;aktionsessen;Mensa Forum;0,00;couscous bowl mit schafskaese;couscous bowl mit schafskaese und roestpaprikasosse (15 a1 a a7 a8 a10);getreide;dominant;milchprodukte;low
519139;Paderborn;Mensa Forum Paderborn;Paderborn/Paderborn Forum 2014 bis 2024.xlsx;2023-09-22;aktionsessen;Mensa Forum;0,00;couscous bowl mit schafskaese;couscous bowl mit schafskaese und roestpaprikasosse (15 a1 a a7 a8 a10);gemuese;mittel;milchprodukte;very_low
519139;Paderborn;Mensa Forum Paderborn;Paderborn/Paderborn Forum 2014 bis 2024.xlsx;2023-09-22;aktionsessen;Mensa Forum;0,00;couscous bowl mit schafskaese;couscous bowl mit schafskaese und roestpaprikasosse (15 a1 a a7 a8 a10);milchprodukte;mittel;milchprodukte;very_high
522280;Paderborn;Mensa Atrium Lippstadt;Paderborn/Paderborn Mensa Atrium Lippstadt 2014 bis 2024.xlsx;2014-05-21;stamm hk essen 1,70€;Mensa Lippstadt;0,00;lauch zwiebelpfanne;lauchziebelpfanne mit pilzen und zitronen-cous-cous (a9 a11);gemuese;dominant;getreide;very_low
522280;Paderborn;Mensa Atrium Lippstadt;Paderborn/Paderborn Mensa Atrium Lippstadt 2014 bis 2024.xlsx;2014-05-21;stamm hk essen 1,70€;Mensa Lippstadt;0,00;lauch zwiebelpfanne;lauchziebelpfanne mit pilzen und zitronen-cous-cous (a9 a11);getreide;mittel;getreide;low
523762;Paderborn;Mensa Atrium Lippstadt;Paderborn/Paderborn Mensa Atrium Lippstadt 2014 bis 2024.xlsx;2014-12-03;stamm hk essen 2,20€;Mensa Lippstadt;0,00;enten- keule;entenkeule mit rotwein-orangen-sauce (3 4 a12);gefluegel;dominant;gefluegel;high
523762;Paderborn;Mensa Atrium Lippstadt;Paderborn/Paderborn Mensa Atrium Lippstadt 2014 bis 2024.xlsx;2014-12-03;stamm hk essen 2,20€;Mensa Lippstadt;0,00;enten- keule;entenkeule mit rotwein-orangen-sauce (3 4 a12);gemuese;mittel;gefluegel;very_low
547614;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2014-01-09;stamm hk essen 8 1,70€;Mensa;131,00;"lammgulasch ""provencale""";"gulasch vom lamm ""provencialisch""";rotes_fleisch;dominant;rotes_fleisch;high
547614;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2014-01-09;stamm hk essen 8 1,70€;Mensa;131,00;"lammgulasch ""provencale""";"gulasch vom lamm ""provencialisch""";gemuese;mittel;rotes_fleisch;very_low
547802;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2014-01-17;aktionsessen;Mensa;70,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
547802;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2014-01-17;aktionsessen;Mensa;70,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
548181;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2014-02-06;stamm hk essen 1,70€;Mensa;158,00;"lammgulasch ""provencale""";"gulasch vom lamm ""provencialisch""";rotes_fleisch;dominant;rotes_fleisch;high
548181;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2014-02-06;stamm hk essen 1,70€;Mensa;158,00;"lammgulasch ""provencale""";"gulasch vom lamm ""provencialisch""";gemuese;mittel;rotes_fleisch;very_low
548283;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2014-02-13;aktionsessen;Mensa;0,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
548283;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2014-02-13;aktionsessen;Mensa;0,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
548776;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2014-04-01;aktionsessen;Mensa;214,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
548776;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2014-04-01;aktionsessen;Mensa;214,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
549476;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2014-05-21;aktionsessen;Mensa;420,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
549476;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2014-05-21;aktionsessen;Mensa;420,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
551102;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2014-10-20;aktionsessen;Mensa;251,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
551102;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2014-10-20;aktionsessen;Mensa;251,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
551488;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2014-12-04;aktionsessen;Mensa;143,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
551488;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2014-12-04;aktionsessen;Mensa;143,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
551903;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2015-01-29;aktionsessen;Mensa;180,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
551903;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2015-01-29;aktionsessen;Mensa;180,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
552358;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2015-03-12;aktionsessen;Mensa;157,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
552358;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2015-03-12;aktionsessen;Mensa;157,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
552735;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2015-04-23;aktionsessen;Mensa;174,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
552735;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2015-04-23;aktionsessen;Mensa;174,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
553435;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2015-07-16;aktionsessen;Mensa;99,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
553435;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2015-07-16;aktionsessen;Mensa;99,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
553481;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2015-07-22;aktionsessen;Mensa;59,00;forelle mit kartoffeln;forelle nach art der muellerin mit kartoffeln (15 a1 a4 a7);fisch;dominant;fisch;high
553481;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2015-07-22;aktionsessen;Mensa;59,00;forelle mit kartoffeln;forelle nach art der muellerin mit kartoffeln (15 a1 a4 a7);knollen;mittel;fisch;unbekannt
553907;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2015-08-27;aktionsessen;Mensa;93,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
553907;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2015-08-27;aktionsessen;Mensa;93,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
554441;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2015-10-08;aktionsessen;Mensa;96,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
554441;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2015-10-08;aktionsessen;Mensa;96,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
554485;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2015-10-13;aktionsessen;Mensa;23,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
554485;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2015-10-13;aktionsessen;Mensa;23,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
554499;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2015-10-14;aktionsessen;Mensa;59,00;forelle mit kartoffeln;forelle nach art der muellerin mit kartoffeln (15 a1 a4 a7);fisch;dominant;fisch;high
554499;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2015-10-14;aktionsessen;Mensa;59,00;forelle mit kartoffeln;forelle nach art der muellerin mit kartoffeln (15 a1 a4 a7);knollen;mittel;fisch;unbekannt
554843;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2015-11-19;aktionsessen;Mensa;129,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
554843;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2015-11-19;aktionsessen;Mensa;129,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
555050;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2015-12-11;stamm hk essen 2,80 €;Mensa;183,00;kartoffel pueree mit ei;kresse-kartoffelpueree mit ruehrei (15 a3 a7);knollen;dominant;ei;unbekannt
555050;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2015-12-11;stamm hk essen 2,80 €;Mensa;183,00;kartoffel pueree mit ei;kresse-kartoffelpueree mit ruehrei (15 a3 a7);ei;mittel;ei;unbekannt
555220;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2016-01-14;aktionsessen;Mensa;140,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
555220;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2016-01-14;aktionsessen;Mensa;140,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
555271;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2016-01-20;aktionsessen;Mensa;89,00;forelle mit kartoffeln;forelle nach art der muellerin mit kartoffeln (15 a1 a4 a7);fisch;dominant;fisch;high
555271;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2016-01-20;aktionsessen;Mensa;89,00;forelle mit kartoffeln;forelle nach art der muellerin mit kartoffeln (15 a1 a4 a7);knollen;mittel;fisch;unbekannt
555627;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2016-02-25;aktionsessen;Mensa;129,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
555627;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2016-02-25;aktionsessen;Mensa;129,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
555687;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2016-03-02;aktionsessen;Mensa;74,00;forelle mit kartoffeln;forelle nach art der muellerin mit kartoffeln (15 a1 a4 a7);fisch;dominant;fisch;high
555687;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2016-03-02;aktionsessen;Mensa;74,00;forelle mit kartoffeln;forelle nach art der muellerin mit kartoffeln (15 a1 a4 a7);knollen;mittel;fisch;unbekannt
556040;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2016-04-07;aktionsessen;Mensa;106,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
556040;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2016-04-07;aktionsessen;Mensa;106,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
556087;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2016-04-13;aktionsessen;Mensa;65,00;forelle mit kartoffeln;forelle nach art der muellerin mit kartoffeln (15 a1 a4 a7);fisch;dominant;fisch;high
556087;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2016-04-13;aktionsessen;Mensa;65,00;forelle mit kartoffeln;forelle nach art der muellerin mit kartoffeln (15 a1 a4 a7);knollen;mittel;fisch;unbekannt
556389;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2016-05-19;aktionsessen;Mensa;119,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);gefluegel;dominant;gefluegel;high
556389;Paderborn;Mensa Academica Paderborn;Paderborn/Studierendenwerk Paderborn 2014 bis 2024 - Mensa Academica.xlsx;2016-05-19;aktionsessen;Mensa;119,00;putensteak mit kroketten;putensteak vom grill mit sauce bearnaise (2 3 4 15 a3 a7 a9);knollen;mittel;gefluegel;unbekannt
